filename,xmin,ymin,xmax,ymax,has_liquid,liquid_level,liquid_class,pose,liquid_type,source
coco_IMG_20250401_152026_jpg.rf.oq5XLjwcNrKNIjzmlRfh.jpg,505,432,1111,1271,1,small,1,unknown,water,coco:coco:IMG_20250401_152026_jpg.rf.oq5XLjwcNrKNIjzmlRfh.jpg
coco_IMG_20250401_152730_jpg.rf.NJ1ihzfb4wZSBZGmvFTH.jpg,380,419,892,1051,1,medium,2,unknown,water,coco:coco:IMG_20250401_152730_jpg.rf.NJ1ihzfb4wZSBZGmvFTH.jpg
coco_IMG_20250401_152640_jpg.rf.p5iehqy4QTUlDSJU98Nz.jpg,285,456,796,1069,1,medium,2,unknown,water,coco:coco:IMG_20250401_152640_jpg.rf.p5iehqy4QTUlDSJU98Nz.jpg
coco_IMG_20250401_151531_jpg.rf.LhscDB6W1dXyJMq1npQ8.jpg,338,418,918,1266,1,medium,2,unknown,water,coco:coco:IMG_20250401_151531_jpg.rf.LhscDB6W1dXyJMq1npQ8.jpg
coco_IMG_20250401_152419_jpg.rf.LxaGpCfYF1Hv0Ng8IBYP.jpg,369,262,986,1152,1,small,1,unknown,water,coco:coco:IMG_20250401_152419_jpg.rf.LxaGpCfYF1Hv0Ng8IBYP.jpg
coco_IMG_20250401_163510_jpg.rf.NCERypR4jTrNtWWv0EvA.jpg,470,498,890,1132,1,medium,2,unknown,water,coco:coco:IMG_20250401_163510_jpg.rf.NCERypR4jTrNtWWv0EvA.jpg
coco_IMG_20250401_151625_jpg.rf.NWR9ZWHTV2i2Mivh1eyK.jpg,215,415,795,1252,1,medium,2,unknown,water,coco:coco:IMG_20250401_151625_jpg.rf.NWR9ZWHTV2i2Mivh1eyK.jpg
coco_IMG_20250401_163419_jpg.rf.OcaJgsw4DLuFzqoHgM6y.jpg,487,551,865,1127,0,none,0,unknown,none,coco:coco:IMG_20250401_163419_jpg.rf.OcaJgsw4DLuFzqoHgM6y.jpg
coco_IMG_20250401_155647_jpg.rf.O7DWvyngw7F3qkbw3nqp.jpg,351,412,1013,1185,1,small,1,unknown,water,coco:coco:IMG_20250401_155647_jpg.rf.O7DWvyngw7F3qkbw3nqp.jpg
coco_IMG_20250401_163251_jpg.rf.OBOkMt4Ak8JT0SiNlsVa.jpg,480,514,976,1115,1,medium,2,unknown,water,coco:coco:IMG_20250401_163251_jpg.rf.OBOkMt4Ak8JT0SiNlsVa.jpg
coco_IMG_20250401_163833_jpg.rf.OMyOipDTRtX4giTfA0la.jpg,405,506,948,1169,1,small,1,unknown,water,coco:coco:IMG_20250401_163833_jpg.rf.OMyOipDTRtX4giTfA0la.jpg
coco_IMG_20250401_163630_jpg.rf.P4FdgURIaYmEwlwRobPe.jpg,417,313,1075,1300,0,none,0,unknown,none,coco:coco:IMG_20250401_163630_jpg.rf.P4FdgURIaYmEwlwRobPe.jpg
coco_IMG_20250401_152728_jpg.rf.PyjOQJJdeaTZrRyKMIcd.jpg,389,364,1076,1174,1,medium,2,unknown,water,coco:coco:IMG_20250401_152728_jpg.rf.PyjOQJJdeaTZrRyKMIcd.jpg
coco_IMG_20250401_155606_jpg.rf.QvuINUf4Y7DYEiSQnREP.jpg,256,375,748,1121,1,large,3,unknown,water,coco:coco:IMG_20250401_155606_jpg.rf.QvuINUf4Y7DYEiSQnREP.jpg
coco_IMG_20250401_152713_jpg.rf.OJSZ5UMhAiPBLZVtwtVP.jpg,361,464,866,1088,1,medium,2,unknown,water,coco:coco:IMG_20250401_152713_jpg.rf.OJSZ5UMhAiPBLZVtwtVP.jpg
coco_IMG_20250401_151413_jpg.rf.RB92oUmVIB8KwZNJpfVA.jpg,250,398,894,1318,0,none,0,unknown,none,coco:coco:IMG_20250401_151413_jpg.rf.RB92oUmVIB8KwZNJpfVA.jpg
coco_IMG_20250401_155602_jpg.rf.RZJHDUzDbPtz5gvzEeIO.jpg,369,270,1003,1186,1,large,3,unknown,water,coco:coco:IMG_20250401_155602_jpg.rf.RZJHDUzDbPtz5gvzEeIO.jpg
coco_IMG_20250401_145709_jpg.rf.RtjIM9domBXLgY3aUvWC.jpg,628,557,1119,1272,1,medium,2,unknown,water,coco:coco:IMG_20250401_145709_jpg.rf.RtjIM9domBXLgY3aUvWC.jpg
coco_IMG_20250401_151640_jpg.rf.MDj4yT4RamqhSb8YMy6b.jpg,285,568,813,1217,0,none,0,unknown,none,coco:coco:IMG_20250401_151640_jpg.rf.MDj4yT4RamqhSb8YMy6b.jpg
coco_IMG_20250401_151528_jpg.rf.SgN7WyO46Bp1zjvweeZL.jpg,422,264,1083,1225,1,small,1,unknown,water,coco:coco:IMG_20250401_151528_jpg.rf.SgN7WyO46Bp1zjvweeZL.jpg
coco_IMG_20250401_145544_jpg.rf.PlTTrprs1mtONtyhmNcU.jpg,340,477,773,1107,1,medium,2,unknown,water,coco:coco:IMG_20250401_145544_jpg.rf.PlTTrprs1mtONtyhmNcU.jpg
coco_IMG_20250401_155034_jpg.rf.0cnryDx2QazRWToZTh7n.jpg,366,344,1017,1277,0,none,0,unknown,none,coco:coco:IMG_20250401_155034_jpg.rf.0cnryDx2QazRWToZTh7n.jpg
coco_IMG_20250401_163233_jpg.rf.R4AgfTPVG4UGtfhDFX6I.jpg,489,422,1025,1063,1,medium,2,unknown,water,coco:coco:IMG_20250401_163233_jpg.rf.R4AgfTPVG4UGtfhDFX6I.jpg
coco_IMG_20250401_152531_jpg.rf.RYOyhckNfDEIAg7lkWdo.jpg,325,261,922,1123,1,medium,2,unknown,water,coco:coco:IMG_20250401_152531_jpg.rf.RYOyhckNfDEIAg7lkWdo.jpg
coco_IMG_20250401_163850_jpg.rf.Qru9BYLVX3KZCaPtoxRh.jpg,372,497,903,1157,1,medium,2,unknown,water,coco:coco:IMG_20250401_163850_jpg.rf.Qru9BYLVX3KZCaPtoxRh.jpg
coco_IMG_20250401_152549_jpg.rf.QyYYaTwlmPKGDOp37dxM.jpg,426,493,898,1085,0,none,0,unknown,none,coco:coco:IMG_20250401_152549_jpg.rf.QyYYaTwlmPKGDOp37dxM.jpg
coco_IMG_20250401_152726_jpg.rf.T5bKVBg0HTBkVV1PysYf.jpg,429,447,1179,1314,1,medium,2,unknown,water,coco:coco:IMG_20250401_152726_jpg.rf.T5bKVBg0HTBkVV1PysYf.jpg
coco_IMG_20250401_160455_jpg.rf.0BTqV8RW89mda21elnO1.jpg,298,397,754,1076,1,medium,2,unknown,water,coco:coco:IMG_20250401_160455_jpg.rf.0BTqV8RW89mda21elnO1.jpg
coco_IMG_20250401_160503_jpg.rf.S528guk4lucocWWjo6JE.jpg,514,389,1056,1197,1,medium,2,unknown,water,coco:coco:IMG_20250401_160503_jpg.rf.S528guk4lucocWWjo6JE.jpg
coco_IMG_20250401_151637_jpg.rf.1BzvM5SeQiWirSoenvT4.jpg,400,495,960,1178,0,none,0,unknown,none,coco:coco:IMG_20250401_151637_jpg.rf.1BzvM5SeQiWirSoenvT4.jpg
coco_IMG_20250401_150246_jpg.rf.0jnh7L5WhatSuSsw6BNw.jpg,649,422,1185,1226,1,medium,2,unknown,water,coco:coco:IMG_20250401_150246_jpg.rf.0jnh7L5WhatSuSsw6BNw.jpg
coco_IMG_20250401_152106_jpg.rf.RMLjP5ZRckhjntzvFn0E.jpg,534,514,1031,1245,1,small,1,unknown,water,coco:coco:IMG_20250401_152106_jpg.rf.RMLjP5ZRckhjntzvFn0E.jpg
coco_IMG_20250401_151055_jpg.rf.QUAEidNTygNH9TvaqVSx.jpg,432,445,915,1118,0,none,0,unknown,none,coco:coco:IMG_20250401_151055_jpg.rf.QUAEidNTygNH9TvaqVSx.jpg
coco_IMG_20250401_154954_jpg.rf.S7r9Py9TNo69yWh5Mrch.jpg,439,371,1003,1177,1,medium,2,unknown,water,coco:coco:IMG_20250401_154954_jpg.rf.S7r9Py9TNo69yWh5Mrch.jpg
coco_IMG_20250401_163831_jpg.rf.1QKcxdkD8j6QXBpKtoDr.jpg,446,505,1012,1198,1,small,1,unknown,water,coco:coco:IMG_20250401_163831_jpg.rf.1QKcxdkD8j6QXBpKtoDr.jpg
coco_IMG_20250401_155619_jpg.rf.2QAJLMBOhhEV6weUihKN.jpg,475,463,1070,1181,0,none,0,unknown,none,coco:coco:IMG_20250401_155619_jpg.rf.2QAJLMBOhhEV6weUihKN.jpg
coco_IMG_20250401_160557_jpg.rf.1pyUU5WnIrVAbC6aDKVw.jpg,412,252,1054,1229,0,none,0,unknown,none,coco:coco:IMG_20250401_160557_jpg.rf.1pyUU5WnIrVAbC6aDKVw.jpg
coco_IMG_20250401_150248_jpg.rf.2tNzfmZo0wJMdxV7xnrd.jpg,467,289,1101,1230,1,small,1,unknown,water,coco:coco:IMG_20250401_150248_jpg.rf.2tNzfmZo0wJMdxV7xnrd.jpg
coco_IMG_20250401_154845_jpg.rf.18wgVUV9nsuKFQmS2aFn.jpg,461,571,935,1262,0,none,0,unknown,none,coco:coco:IMG_20250401_154845_jpg.rf.18wgVUV9nsuKFQmS2aFn.jpg
coco_IMG_20250401_150619_jpg.rf.3CGO4ACPcU9e4icrlpDv.jpg,452,608,1012,1287,1,medium,2,unknown,water,coco:coco:IMG_20250401_150619_jpg.rf.3CGO4ACPcU9e4icrlpDv.jpg
coco_IMG_20250401_151829_jpg.rf.2XIiPWGevhYkS0P0qn1f.jpg,229,566,781,1240,1,medium,2,unknown,water,coco:coco:IMG_20250401_151829_jpg.rf.2XIiPWGevhYkS0P0qn1f.jpg
coco_IMG_20250401_150640_jpg.rf.1gZa6cKBKQj6Qr7okiK3.jpg,495,582,1033,1228,1,medium,2,unknown,water,coco:coco:IMG_20250401_150640_jpg.rf.1gZa6cKBKQj6Qr7okiK3.jpg
coco_IMG_20250401_163552_jpg.rf.0rvhTYikMcX1ROGSLAkl.jpg,589,502,1022,1146,1,medium,2,unknown,water,coco:coco:IMG_20250401_163552_jpg.rf.0rvhTYikMcX1ROGSLAkl.jpg
coco_IMG_20250401_163312_jpg.rf.2optZFLezUFiVxKqnnU4.jpg,462,547,1004,1198,1,medium,2,unknown,water,coco:coco:IMG_20250401_163312_jpg.rf.2optZFLezUFiVxKqnnU4.jpg
coco_IMG_20250401_163508_jpg.rf.3jHL38wcL8E3SZcbfEH3.jpg,555,570,1007,1251,1,medium,2,unknown,water,coco:coco:IMG_20250401_163508_jpg.rf.3jHL38wcL8E3SZcbfEH3.jpg
coco_IMG_20250401_145535_jpg.rf.2FEK5uRq3KoNqpf0HQE2.jpg,656,436,1145,1149,1,medium,2,unknown,water,coco:coco:IMG_20250401_145535_jpg.rf.2FEK5uRq3KoNqpf0HQE2.jpg
coco_IMG_20250401_150337_jpg.rf.3iPk3VkLD6XD73OGDX3g.jpg,445,479,1003,1296,1,medium,2,unknown,water,coco:coco:IMG_20250401_150337_jpg.rf.3iPk3VkLD6XD73OGDX3g.jpg
coco_IMG_20250401_163019_jpg.rf.3OcmDkhkotPfAP3jNrV0.jpg,557,274,1105,1102,1,medium,2,unknown,water,coco:coco:IMG_20250401_163019_jpg.rf.3OcmDkhkotPfAP3jNrV0.jpg
coco_IMG_20250401_151854_jpg.rf.1tFMlEZu0Ww2jg4qvmP8.jpg,438,512,982,1177,1,medium,2,unknown,water,coco:coco:IMG_20250401_151854_jpg.rf.1tFMlEZu0Ww2jg4qvmP8.jpg
weak_-on-white-background-transparent-plastic-pet-bottle-of-mineral-water-2DA55DY_85_11zon.jpeg,286,151,626,1140,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/-on-white-background-transparent-plastic-pet-bottle-of-mineral-water-2DA55DY_85_11zon.jpeg
weak_01-waterbottlesun_20190719_0023_2x3_1_11zon.jpeg,645,330,1296,2613,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/01-waterbottlesun_20190719_0023_2x3_1_11zon.jpeg
weak_0bnC0a9OdzJtymklrmne_1_11zon.jpeg,0,0,360,380,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/0bnC0a9OdzJtymklrmne_1_11zon.jpeg
weak_1-0l-fresh-water-bottle-mockup_358694-280_3_11zon.jpeg,253,89,361,402,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/1-0l-fresh-water-bottle-mockup_358694-280_3_11zon.jpeg
weak_1000_F_181641215_ZAQ5NSDRONequztAW4ipiNfPlyuEa3s0_19_11zon.jpeg,360,78,633,942,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/1000_F_181641215_ZAQ5NSDRONequztAW4ipiNfPlyuEa3s0_19_11zon.jpeg
weak_1000_F_251350383_qpgK1Q0u3nBLak8CjH7rENWlY7NRbLwI_21_11zon.jpeg,374,52,566,422,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/1000_F_251350383_qpgK1Q0u3nBLak8CjH7rENWlY7NRbLwI_21_11zon.jpeg
weak_1000_F_294537209_JaQefXgA0A6O37NfDHTib6zROQcHT9Jd_22_11zon.jpeg,610,309,711,646,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/1000_F_294537209_JaQefXgA0A6O37NfDHTib6zROQcHT9Jd_22_11zon.jpeg
weak_108-1086053_transparent-background-water-bottle-png-png-download.png,217,25,639,1182,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/108-1086053_transparent-background-water-bottle-png-png-download.png
weak_11178-Different_types_of_water_facebook-1200x628-1-1200x628_39_11zon.jpeg,0,0,1200,628,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/11178-Different_types_of_water_facebook-1200x628-1-1200x628_39_11zon.jpeg
weak_11178-Different_types_of_water_header-1296x728_25_11zon.jpeg,0,0,1296,728,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/11178-Different_types_of_water_header-1296x728_25_11zon.jpeg
weak_11526496-two-blue-transparent-bottle-with-water-isolated-on-a-white-background_31_11zon.jpeg,96,136,395,1219,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/11526496-two-blue-transparent-bottle-with-water-isolated-on-a-white-background_31_11zon.jpeg
weak_137-1370739_water-bottle-png-image-file-plastic-bottle-transparent.png,359,73,674,1132,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/137-1370739_water-bottle-png-image-file-plastic-bottle-transparent.png
weak_148-1488904_transparent-raindrop-water-bottle-water-jug-transparent-background.png,226,25,685,830,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/148-1488904_transparent-raindrop-water-bottle-water-jug-transparent-background.png
weak_16-167008_water-bottle-png-water-bottle-transparent-background-png.png,0,0,860,2401,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/16-167008_water-bottle-png-water-bottle-transparent-background-png.png
weak_174367-2_2-bisleri-mineral-water_41_11zon.jpeg,0,0,900,900,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/174367-2_2-bisleri-mineral-water_41_11zon.jpeg
weak_193-1932341_bottled-water-transparent-background-water-bottle-png-png.png,281,37,575,777,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/193-1932341_bottled-water-transparent-background-water-bottle-png-png.png
weak_197351_4-bisleri-mineral-water_42_11zon.jpeg,180,7,319,490,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/197351_4-bisleri-mineral-water_42_11zon.jpeg
weak_1m53DFql9XibM41BUVHW_4_11zon.jpeg,531,23,640,410,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/1m53DFql9XibM41BUVHW_4_11zon.jpeg
weak_2008_0622SzentkirC3A1ly0110.JPG_24_11zon.jpeg,783,175,1515,2534,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/2008_0622SzentkirC3A1ly0110.JPG_24_11zon.jpeg
weak_2008_0622SzentkirC3A1ly0110.JPG_24_11zon_1_11zon.jpeg,782,175,1515,2535,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/2008_0622SzentkirC3A1ly0110.JPG_24_11zon_1_11zon.jpeg
weak_200ml-plastic-mineral-water-bottle-500x500_12_11zon.jpeg,169,4,336,498,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/200ml-plastic-mineral-water-bottle-500x500_12_11zon.jpeg
weak_2011824010104_1_55_11zon.jpeg,288,145,746,1015,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/2011824010104_1_55_11zon.jpeg
weak_2016-2_37_11zon.jpeg,101,125,309,431,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/2016-2_37_11zon.jpeg
weak_204569_2-kinley-mineral-water_26_11zon.jpeg,143,20,288,484,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/204569_2-kinley-mineral-water_26_11zon.jpeg
weak_212538-shutterstock1379350706-1_43_11zon.jpeg,826,69,1079,792,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/212538-shutterstock1379350706-1_43_11zon.jpeg
weak_215-2151294_pattern-water-bottle-png-image-bottled-water-clip-art.png,15,36,826,1978,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/215-2151294_pattern-water-bottle-png-image-bottled-water-clip-art.png
weak_242060-2_1-aquafina-packaged-drinking-water_44_11zon.jpeg,307,18,567,877,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/242060-2_1-aquafina-packaged-drinking-water_44_11zon.jpeg
weak_2440.png,221,19,422,615,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/2440.png
weak_250-ml-bisleri-water-bottle-500x500_13_11zon.jpeg,118,125,202,418,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/250-ml-bisleri-water-bottle-500x500_13_11zon.jpeg
weak_251-2516276_bisleri-mineral-water-bottle.png,9,9,285,374,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/251-2516276_bisleri-mineral-water-bottle.png
weak_251-2516276_bisleri-mineral-water-bottle_23_11zon.jpeg,0,0,820,881,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/251-2516276_bisleri-mineral-water-bottle_23_11zon.jpeg
weak_265718_9-kinley-drinking-water-with-added-minerals_46_11zon.jpeg,220,38,481,900,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/265718_9-kinley-drinking-water-with-added-minerals_46_11zon.jpeg
weak_265894-2_1-aquafina-packaged-drinking-water_27_11zon.jpeg,170,10,315,489,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/265894-2_1-aquafina-packaged-drinking-water_27_11zon.jpeg
weak_29-293621_water-bottle-png-image-one-plastic-bottle.png,289,49,619,1004,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/29-293621_water-bottle-png-image-one-plastic-bottle.png
weak_3-38514_free-png-free-png-plastic-water-bottle-png.png,307,42,513,660,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/3-38514_free-png-free-png-plastic-water-bottle-png.png
weak_300-ml-rockstar-bisleri-water-bottle-500x500-500x500_28_11zon.jpeg,122,75,363,408,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/300-ml-rockstar-bisleri-water-bottle-500x500-500x500_28_11zon.jpeg
weak_300ml-bisleri-mineral-water-bottle-500x500_25_11zon.jpeg,129,50,354,424,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/300ml-bisleri-mineral-water-bottle-500x500_25_11zon.jpeg
weak_300ml-bisleri-water-500x500_14_11zon.jpeg,0,0,333,500,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/300ml-bisleri-water-500x500_14_11zon.jpeg
weak_31Oc3kJvxaL_2_11zon.jpeg,212,13,288,258,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/31Oc3kJvxaL_2_11zon.jpeg
weak_360_F_4525555_jOV1LfMBSqSrUfcqL1uJy2yDPS0Doe7O_15_11zon.jpeg,50,24,156,340,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/360_F_4525555_jOV1LfMBSqSrUfcqL1uJy2yDPS0Doe7O_15_11zon.jpeg
weak_36646-6-dasani-water-bottle.png,325,4,589,787,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/36646-6-dasani-water-bottle.png
weak_38-388502_water-images-free-pngs-bottle-png-transparent-background.png,0,0,860,1120,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/38-388502_water-images-free-pngs-bottle-png-transparent-background.png
weak_39-393639_empty-water-bottle-png-transparent-png.png,0,0,860,1173,0,none,0,unknown,none,folder_yolo:Full  Water level/Full  Water level/39-393639_empty-water-bottle-png-transparent-png.png
weak_3KnPinofHaKaQDaeRov3Qg-1200-80_6_11zon.jpeg,2,152,652,585,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/3KnPinofHaKaQDaeRov3Qg-1200-80_6_11zon.jpeg
weak_4-41984_aquafina-water-bottle-png-bisleri-mineral-water-2ltr.png,495,90,669,647,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/4-41984_aquafina-water-bottle-png-bisleri-mineral-water-2ltr.png
weak_40176644-2_8-bb-home-leo-plastic-pet-water-bottle-light-blue-wide-mouth_32_11zon.jpeg,183,27,317,449,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/40176644-2_8-bb-home-leo-plastic-pet-water-bottle-light-blue-wide-mouth_32_11zon.jpeg
weak_412087-2_1-bisleri-mineral-water_30_11zon.jpeg,170,6,331,485,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/412087-2_1-bisleri-mineral-water_30_11zon.jpeg
weak_412087_1-bisleri-mineral-water_29_11zon.jpeg,293,5,605,891,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/412087_1-bisleri-mineral-water_29_11zon.jpeg
weak_412087_1-bisleri-mineral-water_47_11zon.jpeg,293,5,605,891,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/412087_1-bisleri-mineral-water_47_11zon.jpeg
weak_422-4224272_19-liter-water-bottle-png-transparent-png.png,218,46,425,492,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/422-4224272_19-liter-water-bottle-png-transparent-png.png
weak_478-4784527_thumb-image-bisleri-water-bottle-500ml-price-hd.png,266,38,312,184,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/478-4784527_thumb-image-bisleri-water-bottle-500ml-price-hd.png
weak_500-ml-bisleri-water-bottle-500x500_16_11zon.jpeg,193,59,309,446,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/500-ml-bisleri-water-bottle-500x500_16_11zon.jpeg
weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg,14,195,324,556,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_37_11zon.jpeg
weak_5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_53_11zon.jpeg,14,195,324,556,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/5233546650_83e1b54cbd_o_wide-8eedd32192c33d2396cfd48cfefdab7ea0066421-s1400-c100_53_11zon.jpeg
weak_60040172_33_11zon.jpeg,0,0,450,468,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/60040172_33_11zon.jpeg
weak_607071a26c99ed00014a1add.png,184,29,412,870,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/607071a26c99ed00014a1add.png
weak_607edd61e8c88a000187af3b_18_11zon.jpeg,594,144,802,833,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/607edd61e8c88a000187af3b_18_11zon.jpeg
weak_6138fH7lkaL._SL1200__38_11zon.jpeg,16,35,1193,1183,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/6138fH7lkaL._SL1200__38_11zon.jpeg
weak_61KAmwTOrtL._SL1500__5_11zon.jpeg,519,156,983,1494,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/61KAmwTOrtL._SL1500__5_11zon.jpeg
weak_61KAmwTOrtL._SX569_PIbundle-48TopRight00_AA569SH20__16_11zon.jpeg,197,60,373,566,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/61KAmwTOrtL._SX569_PIbundle-48TopRight00_AA569SH20__16_11zon.jpeg
weak_61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg,120,50,247,479,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/61RQJt9jcS._SY550_PIbundle-12TopRight00_SX367SY550SH20__6_11zon.jpeg
weak_61WoM42xNuL._SL1500__7_11zon.jpeg,0,0,506,1500,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/61WoM42xNuL._SL1500__7_11zon.jpeg
weak_6d19d9a899ccf96773e77cd0ed028a3b.png,82,44,843,1044,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/6d19d9a899ccf96773e77cd0ed028a3b.png
weak_77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg,469,130,822,1181,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/77597665-blank-bottle-with-white-label-for-design-uses-isolated-transparent-background_35_11zon.jpeg
weak_78788059_16_11zon.jpeg,223,191,460,1165,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/78788059_16_11zon.jpeg
weak_85456788b030f0eb468174fe388d7c9a_36_11zon.jpeg,193,90,443,911,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/85456788b030f0eb468174fe388d7c9a_36_11zon.jpeg
weak_9-99129_water-bottle-clipart-png.png,0,0,820,1165,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/9-99129_water-bottle-clipart-png.png
weak_a-pure-water-bottle-on-transparent-background-vector-26292383_39_11zon.jpeg,0,0,1000,1028,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/a-pure-water-bottle-on-transparent-background-vector-26292383_39_11zon.jpeg
weak_Add-a-subheading-23.png,188,90,322,477,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/Add-a-subheading-23.png
weak_aquafina-water_40_11zon.jpeg,124,15,576,549,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/aquafina-water_40_11zon.jpeg
weak_astic-clipping-path-disposable-container-on-white-background-isolated-P8EDF1_17_11zon.jpeg,267,77,592,1251,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/astic-clipping-path-disposable-container-on-white-background-isolated-P8EDF1_17_11zon.jpeg
weak_b2a0f528baf4fb6e58d78973d3328d98_57_11zon.jpeg,127,178,368,976,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/b2a0f528baf4fb6e58d78973d3328d98_57_11zon.jpeg
weak_b91e250fab79ac0266463ceab378d59b--small-bottles-mineral-water_42_11zon.jpeg,28,19,275,584,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/b91e250fab79ac0266463ceab378d59b--small-bottles-mineral-water_42_11zon.jpeg
weak_banner-02-product.png,366,166,443,398,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/banner-02-product.png
weak_banner-02-product_59_11zon.jpeg,366,166,442,398,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/banner-02-product_59_11zon.jpeg
weak_benefits-of-drinking-from-glass-water-bottle-health_g_60_11zon.jpeg,217,19,1024,809,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/benefits-of-drinking-from-glass-water-bottle-health_g_60_11zon.jpeg
weak_big-water-bottle-png-3.png,0,0,229,399,1,large,3,unknown,water,folder_yolo:Full  Water level/Full  Water level/big-water-bottle-png-3.png
